P20_001,名称,所在地,種別,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
13108,深川高等学校,東京都江東区東陽5-32-19,避難所,710,-1,0,0,0,0,0,1,1,,35.671129,139.815513,462
13108,深川小学校,東京都江東区高橋14-10,避難所,1000,-1,0,0,0,0,0,1,1,,35.686043,139.799572,463
13108,深川図書館,東京都江東区清澄3-3-39,避難所,400,-1,0,0,0,0,0,1,1,,35.679154,139.796721,464
13108,深川第一中学校,東京都江東区森下4-9-22,避難所,790,-1,0,0,0,0,0,1,1,,35.685266,139.805598,465
13108,深川第五中学校,東京都江東区豊洲4-11-18,避難所,1540,-1,0,0,0,0,0,1,1,,35.652677,139.799157,466
13108,深川第三中学校,東京都江東区越中島3-7-1,避難所,1730,-1,0,0,0,0,0,1,1,,35.666768,139.795987,467
13108,深川第四中学校,東京都江東区千石1-12-12,避難所,1300,-1,0,0,0,0,0,1,1,,35.678933,139.812458,468
13108,深川第七中学校,東京都江東区毛利1-14-1,避難所,1310,-1,0,0,0,0,0,1,1,,35.691348,139.813513,469
13108,深川第二中学校,東京都江東区冬木22-10,避難所,1490,-1,0,0,0,0,0,1,1,,35.676461,139.800626,470
13108,深川第八中学校,東京都江東区塩浜2-21-14,避難所,1640,-1,0,0,0,0,0,1,1,,35.664796,139.811957,471
13108,深川第六中学校,東京都江東区平野3-6-13,避難所,850,-1,0,0,0,0,0,1,1,,35.678794,139.80557,472
13108,深川北スポーツセンター,東京都江東区平野3-2-20,避難所,680,-1,0,0,0,0,0,1,1,,35.676889,139.804942,473
13108,深川北子ども家庭支援センター,東京都江東区高橋14-6,避難所,190,-1,0,0,0,0,0,1,3,,35.6859273901,139.799131406,474
13108,深川老人福祉センター平野児童館,東京都江東区平野1-2-3,避難所,590,-1,0,0,0,0,0,1,1,,35.678433,139.798654,475
13108,水神小学校,東京都江東区亀戸5-22-22,避難所,1190,-1,0,0,0,0,0,1,1,,35.700097,139.827928,476
13108,数矢小学校,東京都江東区富岡1-18-7,避難所,1540,-1,0,0,0,0,0,1,1,,35.672823,139.800014,477
13108,青少年センター,東京都江東区亀戸7-41-16,避難所,730,-1,0,0,0,0,0,1,3,,35.696823,139.837394,478
13108,千田福祉会館千田児童館,東京都江東区千田21-18,避難所,500,-1,0,0,0,0,0,1,1,,35.681025,139.816488,479
13108,川南小学校,東京都江東区千石2-9-12,避難所,1420,-1,0,0,0,0,0,1,1,,35.679794,139.816763,480
13108,扇橋小学校,東京都江東区石島18-5,避難所,1090,-1,0,0,0,0,0,1,1,,35.681461,139.811958,481
13108,浅間竪川小学校,東京都江東区亀戸9-22-4,避難所,1140,-1,0,0,0,0,0,1,1,,35.698681,139.841815,482
13108,総合区民センター、大島福祉会館、城東図書館、大島第二児童館,東京都江東区大島4-5-1,避難所,1330,-1,0,0,0,0,0,1,1,,35.6890759991,139.826838,483
13108,大江戸高等学校,東京都江東区千石3-2-11,避難所,870,-1,0,0,0,0,0,1,1,,35.679324,139.818052,484
13108,大島子ども家庭支援センター,東京都江東区大島4-1-37,避難所,150,-1,0,0,0,0,0,1,3,,35.6873936092,139.828100406,485
13108,大島児童館,東京都江東区大島7-28-1-104,避難所,190,-1,0,0,0,0,0,1,1,,35.6936539991,139.840093,486
13108,大島西中学校,東京都江東区大島4-1-23,避難所,1210,-1,0,0,0,0,0,1,1,,35.686405,139.8279,487
13108,大島第五保育園,東京都江東区大島4-21-3-101,避難所,270,-1,0,0,0,0,0,1,1,,35.68621,139.832011,488
13108,大島第三保育園,東京都江東区大島6-1-6-130,避難所,240,-1,0,0,0,0,0,1,1,,35.692765,139.833177,489
13108,大島第四保育園,東京都江東区大島8-12-20-101,避難所,190,-1,0,0,0,0,0,1,1,,35.687266,139.838954,490
13108,大島第二保育園,東京都江東区大島4-1-6-130,避難所,160,-1,0,0,0,0,0,1,1,,35.687071,139.830233,491
13108,大島中学校,東京都江東区大島8-12-22,避難所,1050,-1,0,0,0,0,0,1,1,,35.68671,139.839815,492
13108,大島南央小学校,東京都江東区大島4-18-5,避難所,1510,-1,0,0,0,0,0,1,3,,35.6873769991,139.831538,493
13108,大島保育園,東京都江東区大島5-53-1-101,避難所,220,-1,0,0,0,0,0,1,1,,35.686433,139.838343,494
13108,大島幼稚園,東京都江東区大島5-38-1,避難所,290,-1,0,0,0,0,0,1,1,,35.687183,139.835927,495
13108,第一亀戸小学校,東京都江東区亀戸2-5-7,避難所,1430,-1,0,0,0,0,0,1,1,,35.699097,139.82204,496
13108,第一大島小学校,東京都江東区大島2-41-4,避難所,1330,-1,0,0,0,0,0,1,1,,35.68996,139.825539,497
13108,第五砂町小学校,東京都江東区東砂8-11-5,避難所,1330,-1,0,0,0,0,0,1,1,,35.667491,139.839288,498
13108,第五砂町幼稚園,東京都江東区東砂7-5-27,避難所,290,-1,0,0,0,0,0,1,1,,35.671435,139.838705,499
13108,第五大島小学校,東京都江東区大島8-40-13,避難所,1100,-1,0,0,0,0,0,1,1,,35.688127,139.844759,500
13108,第三亀戸中学校,東京都江東区亀戸1-12-10,避難所,1520,-1,0,0,0,0,0,1,1,,35.695042,139.821234,501
13108,第三砂町小学校,東京都江東区南砂6-3-13,避難所,1850,-1,0,0,0,0,0,1,4,,35.672656,139.833233,502
13108,第三砂町中学校,東京都江東区南砂3-10-3,避難所,1520,-1,0,0,0,0,0,1,4,,35.6697959991,139.830067,503
13108,第三商業高等学校,東京都江東区越中島3-3-1,避難所,730,-1,0,0,0,0,0,1,1,,35.662879,139.795709,504
13108,第三大島小学校,東京都江東区大島9-5-3,避難所,1740,-1,0,0,0,0,0,1,1,,35.69243,139.845197,505
13108,第三大島幼稚園,東京都江東区大島7-39-2-101,避難所,290,-1,0,0,0,0,0,1,1,,35.691377,139.843759,506
13108,第四砂町小学校,東京都江東区南砂2-13-18,避難所,1240,-1,0,0,0,0,0,1,1,,35.674878,139.822068,507
13108,第四砂町中学校,東京都江東区北砂5-20-17,避難所,1610,-1,0,0,0,0,0,1,1,,35.684822,139.831677,508
13108,第四大島小学校,東京都江東区大島6-7-8,避難所,1630,-1,0,0,0,0,0,1,1,,35.691154,139.834399,509
13108,第七砂町小学校,東京都江東区東砂3-21-5,避難所,1690,-1,0,0,0,0,0,1,1,,35.678934,139.84251,510
13108,第二亀戸小学校,東京都江東区亀戸6-36-1,避難所,1040,-1,0,0,0,0,0,1,1,,35.695515,139.830094,511
13108,第二亀戸中学校,東京都江東区亀戸4-51-1,避難所,1170,-1,0,0,0,0,0,1,1,,35.702625,139.832566,512
13108,第二砂町小学校,東京都江東区東砂7-17-30,避難所,1840,-1,0,0,0,0,0,1,1,,35.674879,139.83876,513
13108,第二砂町中学校,東京都江東区東砂8-10-9,避難所,1240,-1,0,0,0,0,0,1,1,,35.668352,139.839566,514
13108,第二大島小学校,東京都江東区大島3-16-2,避難所,1150,-1,0,0,0,0,0,1,1,,35.689988,139.829733,515
13108,第二大島中学校,東京都江東区大島3-27-18,避難所,1140,-1,0,0,0,0,0,1,1,,35.691654,139.831538,516
13108,第二辰巳小学校,東京都江東区辰巳1-1-22,避難所,1320,-1,0,0,0,0,0,1,1,,35.648353,139.808458,517
13108,第二南砂中学校,東京都江東区南砂1-2-18,避難所,1140,-1,0,0,0,0,0,1,1,,35.678017,139.821318,518
13108,第六砂町小学校,東京都江東区北砂6-26-6,避難所,1020,-1,0,0,0,0,0,1,1,,35.682183,139.83851,519
13108,辰巳児童館,東京都江東区辰巳1-1-36,避難所,280,-1,0,0,0,0,0,1,4,,35.647578733,139.808939131,520
13108,辰巳小学校,東京都江東区辰巳1-11-1,避難所,1480,-1,0,0,0,0,0,1,1,,35.646659,139.810041,521
13108,辰巳第三保育園,東京都江東区辰巳1-10-81-101,避難所,210,-1,0,0,0,0,0,1,1,,35.648187,139.811374,522
13108,辰巳第二保育園,東京都江東区辰巳1-10-65-101,避難所,150,-1,0,0,0,0,0,1,1,,35.648964,139.810708,523
13108,辰巳中学校,東京都江東区辰巳1-10-57,避難所,1560,-1,0,0,0,0,0,1,1,,35.646826,139.811347,524
13108,男女共同参画推進センター,東京都江東区扇橋3-22-2,避難所,540,-1,0,0,0,0,0,1,1,,35.6841299991,139.820162,525
13108,中央学院大学中央高等学校,東京都江東区亀戸7-65-12,避難所,790,-1,0,0,0,0,0,1,1,,35.695859,139.839875,526
13108,中村中学高等学校,東京都江東区清澄2-3-15,避難所,490,-1,0,0,0,0,0,1,1,,35.68146,139.796599,527
13108,潮見保育園,東京都江東区潮見1-29-15-101,避難所,250,-1,0,0,0,0,0,1,1,,35.655991,139.814707,528
13108,東雲児童館,東京都江東区東雲2-4-4-102,避難所,220,-1,0,0,0,0,0,1,1,,35.6439369991,139.799265,529
13108,東雲小学校,東京都江東区東雲2-4-11,避難所,1460,-1,0,0,0,0,0,1,1,,35.642437,139.799209,530
13108,東雲第二保育園,東京都江東区東雲2-4-4-103,避難所,190,-1,0,0,0,0,0,1,1,,35.643326,139.799237,531
13108,東雲保育園,東京都江東区東雲1-8-5-101,避難所,150,-1,0,0,0,0,0,1,1,,35.644937,139.800237,532
13108,東京海洋大学,東京都江東区越中島2-1-6,避難所,940,-1,0,0,0,0,0,1,1,,35.667851,139.791765,533
13108,東高等学校,東京都江東区東砂7-19-24,避難所,880,-1,0,0,0,0,0,1,1,,35.673684,139.837233,534
13108,東砂スポーツセンター,東京都江東区東砂4-24-1,避難所,740,-1,0,0,0,0,0,1,1,,35.679187,139.839444,535
13108,東砂小学校,東京都江東区東砂2-12-14,避難所,1390,-1,0,0,0,0,0,1,1,,35.683378,139.844343,536
13108,東砂第三保育園,東京都江東区東砂1-5-3-101,避難所,210,-1,0,0,0,0,0,1,1,,35.682128,139.840788,537
13108,東砂第四保育園,東京都江東区東砂7-17-35-101,避難所,200,-1,0,0,0,0,0,1,1,,35.674073,139.838482,538
13108,東砂第二児童館,東京都江東区東砂2-13-13,避難所,180,-1,0,0,0,0,0,1,4,,35.6859643545,139.841567001,539
13108,東砂第二保育園,東京都江東区東砂2-6-4-101,避難所,160,-1,0,0,0,0,0,1,1,,35.684433,139.842954,540
13108,東砂福祉会館、東砂児童館,東京都江東区東砂7-15-3,避難所,520,-1,0,0,0,0,0,1,1,,35.6746289991,139.839705,541
13108,東砂保育園,東京都江東区東砂2-13-2-101,避難所,150,-1,0,0,0,0,0,1,4,,35.6848953652,139.843805085,542
13108,東砂幼稚園,東京都江東区東砂4-20-1,避難所,310,-1,0,0,0,0,0,1,1,,35.67835,139.839177,543
13108,東川小学校,東京都江東区住吉1-12-2,避難所,1130,-1,0,0,0,0,0,1,1,,35.688543,139.812514,544
13108,東大島文化センター,東京都江東区大島8-33-9,避難所,890,-1,0,0,0,0,0,1,1,,35.689763,139.842385,545
13108,東陽区民館、東陽子ども家庭支援センター,東京都江東区東陽3-1-2,避難所,270,-1,0,0,0,0,0,1,3,,35.66856,139.808569,546
13108,東陽児童館,東京都江東区東陽5-16-13,避難所,230,-1,0,0,0,0,0,1,4,,35.6713778982,139.811790958,547
13108,東陽小学校,東京都江東区東陽3-27-12,避難所,1700,-1,0,0,0,0,0,1,1,,35.670684,139.81554,548
13108,東陽中学校,東京都江東区東陽2-1-8,避難所,1170,-1,0,0,0,0,0,1,1,,35.666907,139.814013,549
13108,東陽福祉会館,東京都江東区東陽6-2-17,避難所,240,-1,0,0,0,0,0,1,1,,35.6747139991,139.812363,550
13108,東陽保育園,東京都江東区東陽3-22-1-101,避難所,290,-1,0,0,0,0,0,1,1,,35.669184,139.813707,551
13108,特別養護老人ホームカメリア,東京都江東区亀戸3-36-5,避難所,490,-1,0,0,0,0,0,1,1,,35.707074,139.81994,552
13108,南砂子ども家庭支援センター,東京都江東区南砂3-14-1-101,避難所,160,-1,0,0,0,0,0,1,3,,35.6688510273,139.831695638,553
13108,南砂児童館,東京都江東区南砂2-3-17,避難所,250,-1,0,0,0,0,0,1,4,,35.6711551293,139.823125814,554
13108,南砂小学校,東京都江東区南砂2-3-21,避難所,1500,-1,0,0,0,0,0,1,1,,35.671906,139.824984,555
13108,南砂第一保育園,東京都江東区南砂4-4-1-102,避難所,190,-1,0,0,0,0,0,1,1,,35.674628,139.828539,556
13108,南砂第五保育園,東京都江東区南砂2-3-6-103,避難所,250,-1,0,0,0,0,0,1,1,,35.670601,139.823567,557
13108,南砂第三保育園,東京都江東区南砂2-3-3-102,避難所,240,-1,0,0,0,0,0,1,1,,35.673156,139.822956,558
13108,南砂第四保育園,東京都江東区南砂2-3-4-101,避難所,230,-1,0,0,0,0,0,1,1,,35.6719899991,139.822929,559
13108,南砂第二保育園,東京都江東区南砂2-3-1-101,避難所,230,-1,0,0,0,0,0,1,4,,35.6703103525,139.821974432,560
13108,南砂中学校,東京都江東区南砂2-3-20,避難所,1330,-1,0,0,0,0,0,1,1,,35.673351,139.823678,561
13108,南陽小学校,東京都江東区東陽2-1-20,避難所,1260,-1,0,0,0,0,0,1,1,,35.668518,139.81379,562
13108,白河かもめ保育園,東京都江東区白河1-5-1-101,避難所,250,-1,0,0,0,0,0,1,1,,35.683256,139.799912,563
13108,白河保育園,東京都江東区白河1-7-1,避難所,200,-1,0,0,0,0,0,1,1,,35.683155,139.799683,564
13108,八名川小学校,東京都江東区新大橋3-1-15,避難所,1110,-1,0,0,0,0,0,1,1,,35.687016,139.795684,565
13108,平久小学校,東京都江東区木場1-2-2,避難所,1420,-1,0,0,0,0,0,1,1,,35.668101,139.802292,566
13108,母子生活支援施設パークサイド亀島,東京都江東区亀戸3-36-13,避難所,90,-1,0,0,0,0,0,1,3,,35.706655,139.820159,567
13108,豊洲子ども家庭支援センター,東京都江東区豊洲5-5-1-201,避難所,60,-1,0,0,0,0,0,1,3,,35.6536299991,139.79607,568
13108,豊洲児童館,東京都江東区豊洲4-10-4-111,避難所,250,-1,0,0,0,0,0,1,4,,35.6540148062,139.802673027,569
13108,豊洲小学校,東京都江東区豊洲4-4-4,避難所,2220,-1,0,0,0,0,0,1,1,,35.654186,139.798764,570
13108,豊洲図書館有明スポーツセンター,東京都江東区有明2-3-5,避難所,1300,-1,0,0,0,0,0,1,1,,35.63318,139.78382,571
13108,豊洲文化センター,東京都江東区豊洲2-2-18,避難所,670,-1,0,0,0,0,0,1,1,,35.653872,139.794924,572
13108,豊洲保育園,東京都江東区豊洲4-5-6-101,避難所,200,-1,0,0,0,0,0,1,1,,35.654713,139.799403,573
13108,豊洲北小学校,東京都江東区豊洲3-6-1,避難所,1650,-1,0,0,0,0,0,1,3,,35.658463,139.797824,574
13108,北砂小学校,東京都江東区北砂1-3-36,避難所,1040,-1,0,0,0,0,0,1,1,,35.683183,139.823651,575
13108,北砂保育園,東京都江東区北砂1-1-4-101,避難所,150,-1,0,0,0,0,0,1,1,,35.682349,139.821734,576
13108,墨田工業高等学校,東京都江東区森下5-1-7,避難所,620,-1,0,0,0,0,0,1,1,,35.684905,139.807015,577
13108,明治小学校,東京都江東区深川2-17-26,避難所,1620,-1,0,0,0,0,0,1,1,,35.676128,139.797987,578
13108,毛利小学校,東京都江東区毛利2-2-2,避難所,910,-1,0,0,0,0,0,1,1,,35.691431,139.816291,579
13108,毛利保育園,東京都江東区毛利2-1-14,避難所,210,-1,0,0,0,0,0,1,1,,35.6906539991,139.816207,580
13108,有明小学校,東京都江東区有明2-10-1,避難所,1560,-1,0,0,0,0,0,1,3,,35.6400912231,139.796202,581
13108,有明中学校,東京都江東区有明2-10-1,避難所,1060,-1,0,0,0,0,0,1,3,,35.640154,139.796202,582
13108,臨海小学校,東京都江東区門前仲町1-1-6,避難所,1270,-1,0,0,0,0,0,1,1,,35.672489,139.793182,583
13109,ＪＲアパート・品川区役所一帯,東京都品川区,広域避難場所,38800,40500,0,0,0,0,0,1,3,,35.608822,139.731009,584
13109,戸越公園一帯,東京都品川区,広域避難場所,12000,14200,0,0,0,0,0,1,3,,35.610448,139.72241,585
13109,高輪三丁目・四丁目・御殿山地区,東京都品川区,広域避難場所,85500,114500,0,0,0,0,0,1,3,,35.631593,139.733434,586
13109,自然教育園・聖心女子学院一帯,東京都品川区,広域避難場所,63500,182400,0,0,0,0,0,1,3,,35.639162,139.721031,587
13109,大井ふ頭一帯,東京都品川区,広域避難場所,33900,2.8691E+06,0,0,0,0,0,1,3,,35.5929832962,139.749689364,588
13109,大井競馬場・しながわ区民公園,東京都品川区,広域避難場所,105400,339800,0,0,0,0,0,1,3,,35.593425,139.741244,589
13109,天王洲アイル周辺,東京都品川区,広域避難場所,52500,129000,0,0,0,0,0,1,3,,35.620418,139.750535,590
13109,東京工業大学,東京都品川区,避難場所、広域避難場所,95500,78500,0,0,0,0,0,1,1,,35.604578,139.684109,591
13109,林試の森公園,東京都品川区,広域避難場所,82800,72900,0,0,0,0,0,1,1,,35.6251792,139.70148554,592
13109,ウェルカムセンター原,東京都品川区西大井2-5-21,避難所,860,-1,0,0,0,0,0,1,1,,35.5991209991,139.721481,593
13109,ゆたかシルバーセンター,東京都品川区豊町3-2-15,二次避難所,65,-1,0,0,0,0,0,1,1,,35.608328,139.719606,594
13109,ゆたか児童センター,東京都品川区豊町1-18-15,避難所,298,-1,0,0,0,0,0,1,1,,35.6115219991,139.722717,595
13109,伊藤学園,東京都品川区大井5-1-37,避難所,2916,-1,0,0,0,0,0,1,3,,35.600051,139.725967,596
13109,伊藤児童センター,東京都品川区西大井6-13-1,避難所,110,-1,0,0,0,0,0,1,1,,35.600557,139.71754,597
13109,伊藤小学校,東京都品川区西大井5-6-8,避難所,978,-1,0,0,0,0,0,1,1,,35.598662,139.717329,598
13109,一本橋児童センター,東京都品川区大井2-25-1,避難所,118,-1,0,0,0,0,0,1,1,,35.604578,139.729828,599
13109,荏原第一中学校,東京都品川区荏原1-24-30,避難所,952,-1,0,0,0,0,0,1,1,,35.61941,139.713217,600
13109,荏原第五中学校,東京都品川区旗の台5-11-13,避難所,-1,-1,0,0,0,0,0,1,1,,35.603522,139.701886,601
13109,荏原第三中学校,東京都品川区二葉1-3-40,避難所,836,-1,0,0,0,0,0,1,1,,35.606967,139.725439,602
13109,荏原第四中学校,東京都品川区豊町3-5-31,避難所,864,-1,0,0,0,0,0,1,1,,35.608966,139.721189,603
13109,荏原第二中学校,東京都品川区平塚3-9-1,避難所,788,-1,0,0,0,0,0,1,1,,35.614271,139.712745,604
13109,荏原第六中学校,東京都品川区小山5-20-19,避難所,624,-1,0,0,0,0,0,1,1,,35.616549,139.699913,605
13109,荏原文化センター,東京都品川区中延1-9-15,避難所,600,-1,0,0,0,0,0,1,1,,35.612164,139.710546,606
13109,延山小学校,東京都品川区西中延2-17-5,避難所,1108,-1,0,0,0,0,0,1,1,,35.6086889991,139.707802,607
13109,関ヶ原シルバーセンター,東京都品川区東大井6-11-11,二次避難所,70,-1,0,0,0,0,0,1,1,,35.601885,139.736494,608
13109,旗の台シルバーセンター,東京都品川区旗の台4-13-1,二次避難所,62,-1,0,0,0,0,0,1,1,,35.602578,139.704663,609
13109,旗の台児童センター,東京都品川区旗の台5-19-5,避難所,194,-1,0,0,0,0,0,1,1,,35.603856,139.700441,610
13109,旗の台文化センター,東京都品川区旗の台5-19-5,避難所,165,-1,0,0,0,0,0,1,1,,35.603756,139.700453,611
13109,旗台小学校,東京都品川区旗の台4-7-11,避難所,794,-1,0,0,0,0,0,1,1,,35.603272,139.704358,612
13109,宮前小学校,東京都品川区戸越4-5-10,避難所,984,-1,0,0,0,0,0,1,1,,35.611827,139.718356,613
13109,京陽小学校,東京都品川区平塚2-19-20,避難所,866,-1,0,0,0,0,0,1,1,,35.615132,139.713134,614
13109,教育センター・五反田文化センター,東京都品川区西五反田6-5-1,避難所,237,-1,0,0,0,0,0,1,1,,35.622655,139.716642,615
13109,源氏前小学校,東京都品川区中延6-2-18,避難所,876,-1,0,0,0,0,0,1,1,,35.603467,139.711885,616
13109,戸越小学校,東京都品川区豊町2-1-20,避難所,1020,-1,0,0,0,0,0,1,1,,35.611077,139.721522,617
13109,戸越体育館,東京都品川区豊町2-1-17,避難所,500,-1,0,0,0,0,0,1,1,,35.610839,139.720589,618
13109,戸越台中学校,東京都品川区戸越1-15-23,避難所,980,-1,0,0,0,0,0,1,1,,35.615827,139.717551,619
13109,戸越台特養ホーム,東京都品川区戸越1-15-23,避難所,200,-1,0,0,0,0,0,1,1,,35.6156289991,139.717551,620
13109,五反田シルバーセンター,東京都品川区東五反田2-15-6,二次避難所,34,-1,0,0,0,0,0,1,1,,35.621965,139.729383,621
13109,後地シルバーセンター,東京都品川区小山2-9-19,二次避難所,68,-1,0,0,0,0,0,1,1,,35.620595,139.709131,622
13109,後地児童センター,東京都品川区小山2-9-19,避難所,191,-1,0,0,0,0,0,1,3,,35.6206262962,139.709128161,623
13109,後地小学校,東京都品川区小山2-4-6,避難所,768,-1,0,0,0,0,0,1,1,,35.621604,139.708579,624
13109,御殿山小学校,東京都品川区北品川5-2-6,避難所,732,-1,0,0,0,0,0,1,1,,35.623215,139.73166,625
13109,攻玉社学園,東京都品川区西五反田5-14-2,避難所,750,-1,0,0,0,0,0,1,3,,35.624465,139.71319,626
13109,香蘭女学校,東京都品川区旗の台6-22-21,避難所,1000,-1,0,0,0,0,0,1,1,,35.607744,139.70133,627
13109,鮫浜小学校,東京都品川区東大井2-10-14,避難所,732,-1,0,0,0,0,0,1,1,,35.601524,139.740716,628
13109,三木児童センター,東京都品川区西品川2-6-13,避難所,146,-1,0,0,0,0,0,1,1,,35.6139939991,139.726439,629
13109,三木小学校,東京都品川区西品川3-16-28,避難所,1020,-1,0,0,0,0,0,1,1,,35.615494,139.726744,630
13109,山中小学校,東京都品川区大井3-7-19,避難所,1010,-1,0,0,0,0,0,1,1,,35.60294,139.729994,631
13109,小関児童センター,東京都品川区北品川5-8-15,避難所,229,-1,0,0,0,0,0,1,1,,35.6201189519,139.732473919,632
13109,小山シルバーセンター,東京都品川区小山5-17-8,二次避難所,50,-1,0,0,0,0,0,1,1,,35.614827,139.701385,633
13109,小山小学校,東京都品川区小山5-10-6,避難所,1400,-1,0,0,0,0,0,1,1,,35.616021,139.703163,634
13109,小山台小学校,東京都品川区小山台1-18-24,避難所,912,-1,0,0,0,0,0,1,1,,35.622798,139.703329,635
13109,小野学園,東京都品川区西大井1-6-13,避難所,600,-1,0,0,0,0,0,1,1,,35.602495,139.726245,636
13109,上神明小学校,東京都品川区二葉4-4-10,避難所,840,-1,0,0,0,0,0,1,1,,35.603245,139.71544,637
13109,上大崎シルバーセンター,東京都品川区上大崎1-3-12,二次避難所,56,-1,0,0,0,0,0,1,1,,35.634603,139.722022,638
13109,城南小学校,東京都品川区南品川2-8-21,避難所,732,-1,0,0,0,0,0,1,1,,35.613106,139.742604,639
13109,城南第二小学校,東京都品川区東品川3-4-5,避難所,876,-1,0,0,0,0,0,1,1,,35.61555,139.745993,640
13109,城南中学校,東京都品川区北品川3-9-30,避難所,936,-1,0,0,0,0,0,1,1,,35.61816,139.738077,641
13109,心身障害者福祉会館,東京都品川区旗の台5-2-2,二次避難所,188,-1,0,0,0,0,0,1,1,,35.604828,139.70058,642
13109,新総合体育館,東京都品川区東五反田2-11-2,避難所,2800,-1,0,0,0,0,0,1,4,,35.6240677658,139.728151132,643
13109,水神児童センター,東京都品川区南大井5-13-19,避難所,192,-1,0,0,0,0,0,1,1,,35.595441,139.734133,644
13109,杉野学園,東京都品川区上大崎4-6-19,避難所,1170,-1,0,0,0,0,0,1,1,,35.630742,139.715856,645
13109,星薬科大学,東京都品川区荏原2-4-41,避難所,1000,-1,0,0,0,0,0,1,1,,35.619354,139.711329,646
13109,清水台小学校,東京都品川区旗の台1-11-17,避難所,732,-1,0,0,0,0,0,1,1,,35.6074109991,139.702219,647
13109,清泉女子大学,東京都品川区東五反田3-16-21,避難所,1000,-1,0,0,0,0,0,1,1,,35.627159,139.728438,648
13109,西五反田シルバーセンター,東京都品川区西五反田3-9-10,二次避難所,44,-1,0,0,0,0,0,1,1,,35.626534,139.716899,649
13109,西大井シルバーセンター,東京都品川区西大井1-8-7,二次避難所,60,-1,0,0,0,0,0,1,1,,35.600884,139.723078,650
13109,西中延児童センター,東京都品川区西中延3-8-5,避難所,145,-1,0,0,0,0,0,1,1,,35.607216,139.708163,651
13109,青稜中学校・高等学校,東京都品川区二葉1-6-6,避難所,750,-1,0,0,0,0,0,1,1,,35.608772,139.727744,652
13109,浅間台小学校,東京都品川区南品川6-8-8,避難所,804,-1,0,0,0,0,0,1,1,,35.61155,139.736271,653
13109,総合区民会館（きゅりあん）,東京都品川区東大井5-18-1,避難所,2000,-1,0,0,0,0,0,1,1,,35.606177,139.735836,654
13109,台場小学校,東京都品川区東品川1-8-30,避難所,1324,-1,0,0,0,0,0,1,1,,35.62116,139.743687,655
13109,大井競馬場,東京都品川区勝島2-1-2,避難所,3126,-1,0,0,0,0,0,1,3,,35.5936138134,139.743495331,656
13109,大井倉田児童センター,東京都品川区大井4-11-34,避難所,189,-1,0,0,0,0,0,1,1,,35.602107,139.733716,657
13109,大井第一小学校,東京都品川区大井6-1-32,避難所,1386,-1,0,0,0,0,0,1,1,,35.598524,139.731522,658
13109,大間窪小学校,東京都品川区二葉1-1-2,避難所,984,-1,0,0,0,0,0,1,4,,35.6067774804,139.725624475,659
13109,大原児童センター,東京都品川区戸越6-16-1,避難所,201,-1,0,0,0,0,0,1,1,,35.607328,139.715468,660
13109,大原小学校,東京都品川区戸越6-17-3,避難所,884,-1,0,0,0,0,0,1,1,,35.607272,139.716245,661
13109,大崎シルバーセンター,東京都品川区大崎2-7-13,二次避難所,62,-1,0,0,0,0,0,1,1,,35.616716,139.725855,662
13109,大崎中学校,東京都品川区西品川3-10-6,避難所,880,-1,0,0,0,0,0,1,1,,35.615799,139.723106,663
13109,第一日野小学校,東京都品川区西五反田6-6-19,避難所,876,-1,0,0,0,0,0,1,1,,35.623076,139.717078,664
13109,第三日野小学校,東京都品川区上大崎1-19-19,避難所,1020,-1,0,0,0,0,0,1,1,,35.63288,139.723661,665
13109,第四日野小学校,東京都品川区西五反田4-29-9,避難所,876,-1,0,0,0,0,0,1,1,,35.625659,139.712384,666
13109,第二延山小学校,東京都品川区旗の台1-6-1,避難所,1410,-1,0,0,0,0,0,1,1,,35.609827,139.703413,667
13109,滝王子児童センター,東京都品川区大井5-19-14,避難所,250,-1,0,0,0,0,0,1,1,,35.5983009991,139.728578,668
13109,中延児童センター,東京都品川区西中延1-6-16,避難所,159,-1,0,0,0,0,0,1,1,,35.6125289991,139.708538,669
13109,中延小学校,東京都品川区中延1-11-15,避難所,804,-1,0,0,0,0,0,1,1,,35.612494,139.709607,670
13109,中延特養ホーム,東京都品川区中延6-6-8,避難所,200,-1,0,0,0,0,0,1,1,,35.6016629991,139.711578,671
13109,中原児童センター,東京都品川区小山1-4-1,避難所,560,-1,0,0,0,0,0,1,1,,35.622078,139.712792,672
13109,杜松小学校,東京都品川区豊町4-24-15,避難所,732,-1,0,0,0,0,0,1,1,,35.606022,139.722662,673
13109,都立産業技術高等専門学校,東京都品川区東大井1-10-40,避難所,3000,-1,0,0,0,0,0,1,1,,35.606496,139.748882,674
13109,都立小山台高等学校,東京都品川区小山3-3-32,避難所,2000,-1,0,0,0,0,0,1,1,,35.621187,139.703579,675
13109,都立大崎高等学校,東京都品川区豊町2-1-7,避難所,1000,-1,0,0,0,0,0,1,1,,35.609716,139.720578,676
13109,都立大塚ろう学校品川分校,東京都品川区南品川6-15-20,避難所、二次避難所,1221,-1,0,0,0,0,0,1,3,,35.609698,139.738138,677
13109,都立八潮高等学校,東京都品川区東品川3-27-22,避難所,2000,-1,0,0,0,0,0,1,1,,35.611884,139.746993,678
